id,Lat,Lon,Coordinates,area,ndvi
relation/59226,56.82303918684211,60.52056110614036,"[(56.8222194, 60.5212096), (56.8221912, 60.5215185), (56.8221959, 60.5218447), (56.8223368, 60.5217846), (56.8224965, 60.5219477), (56.8225435, 60.5221623), (56.8223556, 60.5222996), (56.8222945, 60.5225228), (56.8223603, 60.5226773), (56.8225388, 60.5226858), (56.822736, 60.5225571), (56.8228253, 60.5226944), (56.8229756, 60.5227202), (56.82314, 60.522909), (56.823403, 60.5227288), (56.8234687, 60.5229262), (56.8236989, 60.5230206), (56.8237412, 60.5221537), (56.8237787, 60.5216902), (56.8239384, 60.5214756), (56.8240363, 60.5215147), (56.824137, 60.5212655), (56.8243343, 60.5213446), (56.8243893, 60.5211237), (56.8242813, 60.5210722), (56.8241686, 60.5209177), (56.824192, 60.5205744), (56.8243705, 60.5205057), (56.8244692, 60.5205916), (56.8244551, 60.5209349), (56.824441, 60.5211924), (56.8244457, 60.5213898), (56.8245866, 60.5215958), (56.8247275, 60.5214327), (56.8248919, 60.5211409), (56.8249106, 60.5208491), (56.8249388, 60.5205315), (56.8249059, 60.5202311), (56.8249106, 60.5199221), (56.824859, 60.5197504), (56.8246852, 60.5198706), (56.8246382, 60.5202483), (56.8245553, 60.5202154), (56.8244196, 60.520212), (56.824239, 60.5202826), (56.8240605, 60.5202568), (56.8237834, 60.5201796), (56.8235157, 60.5201796), (56.8233889, 60.5199307), (56.8235063, 60.5199307), (56.8237365, 60.5199564), (56.8238774, 60.5198448), (56.8237787, 60.5196217), (56.8235627, 60.5193642), (56.8236566, 60.5190724), (56.8238586, 60.5184458), (56.8238633, 60.5181282), (56.8238184, 60.5179394), (56.823479, 60.5177248), (56.823403, 60.5177677), (56.8233278, 60.5178707), (56.8232715, 60.5180853), (56.8230038, 60.518729), (56.8229239, 60.5189093), (56.8230695, 60.5189265), (56.8231963, 60.5187634), (56.8234406, 60.5187634), (56.8234875, 60.5189436), (56.823356, 60.5192526), (56.8232104, 60.5191496), (56.8230272, 60.5191668), (56.8229145, 60.5193127), (56.8227642, 60.5193127), (56.8226985, 60.5196303), (56.8225763, 60.5198792), (56.8224777, 60.5198363), (56.8224448, 60.5195912), (56.8222431, 60.5195022), (56.822163, 60.5195273), (56.822092, 60.5204672), (56.8216222, 60.520289), (56.8218436, 60.5195101), (56.8215383, 60.5194586), (56.8215712, 60.5195959), (56.8214725, 60.5199908), (56.8213645, 60.5203856), (56.8213034, 60.5206431), (56.8212659, 60.5209177), (56.8213081, 60.5212096), (56.8212894, 60.5214842), (56.8211578, 60.5218619), (56.8210545, 60.5222224), (56.8212236, 60.522188), (56.8213551, 60.5218619), (56.8214866, 60.5211066), (56.8214303, 60.5208748), (56.8213786, 60.5207375), (56.8214678, 60.5204371), (56.8215588, 60.5203749), (56.8218013, 60.5203684), (56.8219375, 60.5205057), (56.8220286, 60.5205143), (56.8220785, 60.5207804), (56.8222006, 60.5210379), (56.8222194, 60.5212096), (56.822473, 60.5211409), (56.8225857, 60.5207289), (56.822736, 60.5204199), (56.8228769, 60.5205916), (56.8229944, 60.5206946), (56.8229286, 60.5209006), (56.8226797, 60.5211838), (56.8225575, 60.5213984), (56.822473, 60.5211409)]",50724.8477481585,0.7248248697118082
relation/238126,56.84173221428572,60.82025421071428,"[(56.8407257, 60.8142024), (56.8406928, 60.8252488), (56.8407834, 60.8255291), (56.8409369, 60.8255063), (56.8421481, 60.8254891), (56.8423922, 60.8252316), (56.8426363, 60.8232575), (56.8426645, 60.8225709), (56.8426739, 60.8191548), (56.8427532, 60.8158045), (56.8428911, 60.8144529), (56.8417444, 60.8145886), (56.8410073, 60.8149319), (56.8409604, 60.8142453), (56.8407257, 60.8142024), (56.8420073, 60.8197556), (56.8420401, 60.8206397), (56.8417256, 60.8208371), (56.8415472, 60.8212834), (56.8415848, 60.8213864), (56.8423359, 60.8226739), (56.8415378, 60.8219701), (56.8414439, 60.8215838), (56.8413829, 60.8214551), (56.8416505, 60.8206654), (56.8417913, 60.8204423), (56.8417115, 60.8202534), (56.8420073, 60.8197556)]",140699.14108455367,0.7839929041623154
relation/238907,56.83585036741573,60.82457133932584,"[(56.8391846, 60.8123875), (56.8390457, 60.8124257), (56.8388203, 60.8130952), (56.8382945, 60.8138419), (56.8379658, 60.8141595), (56.8376043, 60.8143483), (56.8366963, 60.8153659), (56.836346, 60.8156787), (56.8363319, 60.8160478), (56.8359516, 60.8163653), (56.835745, 60.8167344), (56.8354633, 60.8168803), (56.8347778, 60.817567), (56.8333175, 60.8194466), (56.8331062, 60.8191119), (56.832909, 60.8193265), (56.8328761, 60.8194896), (56.8331719, 60.8198672), (56.8331766, 60.8205539), (56.8333926, 60.8205624), (56.8333926, 60.8213435), (56.8332564, 60.8221846), (56.833355, 60.8261157), (56.8331672, 60.8261672), (56.8332358, 60.8283177), (56.8334095, 60.828292), (56.8334706, 60.828558), (56.8334706, 60.8290044), (56.8333428, 60.8291085), (56.8333533, 60.8297259), (56.8334067, 60.8317033), (56.8334912, 60.8326217), (56.8338039, 60.8331328), (56.8333297, 60.8334075), (56.8333391, 60.833828), (56.8335504, 60.8336907), (56.8335692, 60.8335448), (56.8338509, 60.8333731), (56.8343909, 60.8334847), (56.8346679, 60.8333216), (56.8346022, 60.8330641), (56.8346632, 60.8328238), (56.8347196, 60.8324633), (56.8348463, 60.8321629), (56.8350295, 60.8322659), (56.835222, 60.8325749), (56.83533, 60.8325577), (56.8358089, 60.8327466), (56.8364427, 60.8324719), (56.836208, 60.8322402), (56.8363254, 60.8320685), (56.8367104, 60.8320428), (56.8368888, 60.8320943), (56.8371752, 60.8324547), (56.8388607, 60.8314677), (56.8388466, 60.830987), (56.8390203, 60.8307639), (56.8389922, 60.8291074), (56.8388983, 60.8289014), (56.8390391, 60.8285752), (56.839025, 60.8265925), (56.8389922, 60.8260346), (56.8389499, 60.8256484), (56.8390015, 60.8227473), (56.8389358, 60.8222151), (56.8390109, 60.821992), (56.839072, 60.814911), (56.8387903, 60.814602), (56.8391612, 60.8135205), (56.8391846, 60.8123875), (56.8356915, 60.8175288), (56.8361704, 60.8170996), (56.836377, 60.8172112), (56.836424, 60.8177863), (56.8356915, 60.8175288), (56.8366399, 60.8236314), (56.8363817, 60.8240262), (56.8362127, 60.8237773), (56.8354802, 60.8236829), (56.8353487, 60.8240863), (56.8351093, 60.8239747), (56.8351562, 60.8236399), (56.834851, 60.8235112), (56.8355037, 60.8230735), (56.835668, 60.8234769), (56.8360718, 60.8235198), (56.8362033, 60.823391), (56.8362784, 60.8236056), (56.8366399, 60.8236314)]",718172.6025976045,0.7731626569107359
relation/241539,56.87287595389222,60.72598644311377,"[(56.8658632, 60.7250727), (56.8652012, 60.72618), (56.8651118, 60.7263129), (56.8649904, 60.7264149), (56.8648679, 60.7265036), (56.8647887, 60.7265153), (56.8646279, 60.726548), (56.8645954, 60.726545), (56.8645702, 60.7265062), (56.8646754, 60.7272318), (56.8650692, 60.7275165), (56.8651817, 60.7281009), (56.8660902, 60.7300591), (56.8663228, 60.7298696), (56.8665004, 60.7300875), (56.8668175, 60.7305289), (56.8672393, 60.7310343), (56.8675349, 60.731735), (56.8683324, 60.731632), (56.8685904, 60.7319753), (56.8702405, 60.7312908), (56.8745982, 60.7331641), (56.8753451, 60.7332713), (56.8760955, 60.733958), (56.876785, 60.7341726), (56.8773384, 60.7340009), (56.8777605, 60.7335546), (56.8782999, 60.7336919), (56.8832944, 60.7278211), (56.8827496, 60.7276307), (56.8828993, 60.7270428), (56.8830432, 60.727084), (56.8836085, 60.727246), (56.8848184, 60.7260015), (56.8836248, 60.7253577), (56.8834316, 60.725417), (56.8829784, 60.7250133), (56.8828569, 60.7250701), (56.8823002, 60.7249715), (56.8819938, 60.724774), (56.8812777, 60.7241134), (56.8811573, 60.7240937), (56.881066, 60.7240623), (56.8809936, 60.7246925), (56.8805596, 60.7245967), (56.8807854, 60.7239647), (56.8804461, 60.7238414), (56.8800382, 60.7239748), (56.8800476, 60.7247093), (56.8791418, 60.7244335), (56.8785864, 60.7242875), (56.8786861, 60.7246899), (56.8784761, 60.7250618), (56.8773475, 60.7262629), (56.8770195, 60.7255121), (56.876846, 60.7251003), (56.8763948, 60.7257021), (56.8763607, 60.7257476), (56.8763441, 60.7257697), (56.8759877, 60.7254608), (56.8759587, 60.7253787), (56.8758332, 60.725023), (56.8756936, 60.7245109), (56.8753043, 60.7246629), (56.8750454, 60.7238439), (56.8741957, 60.7247311), (56.8736589, 60.7252708), (56.8733318, 60.7240508), (56.8726981, 60.7237771), (56.8725647, 60.7235344), (56.8725374, 60.7232914), (56.8724488, 60.7232853), (56.8718898, 60.7233603), (56.8715421, 60.723555), (56.871436, 60.7236671), (56.8713334, 60.7237664), (56.8712777, 60.723938), (56.8711955, 60.723959), (56.871115, 60.7239407), (56.8710505, 60.7240319), (56.8709832, 60.7240557), (56.8710666, 60.7243672), (56.8709889, 60.7245871), (56.8708321, 60.7246917), (56.8705607, 60.7245424), (56.8704656, 60.7243001), (56.8704143, 60.7240078), (56.870174, 60.7240342), (56.8696608, 60.7239595), (56.8693998, 60.7239541), (56.8690539, 60.7236779), (56.8688047, 60.7235974), (56.8687343, 60.7236752), (56.8686478, 60.7238442), (56.8685232, 60.7237101), (56.867997, 60.7239127), (56.867956, 60.724466), (56.8678351, 60.7244593), (56.8676975, 60.7244483), (56.8676886, 60.7242001), (56.8675803, 60.7240843), (56.867441, 60.7241416), (56.866418, 60.7243887), (56.8662876, 60.7244948), (56.8664172, 60.7248079), (56.8661181, 60.725229), (56.8658779, 60.7250894), (56.8658632, 60.7250727), (56.8794679, 60.7255346), (56.8798053, 60.7255785), (56.8798661, 60.7255861), (56.8798779, 60.7256205), (56.8801072, 60.7262917), (56.8802015, 60.7265677), (56.8800813, 60.7278952), (56.8793643, 60.7285163), (56.8791012, 60.7283805), (56.878995, 60.7283245), (56.8789373, 60.7282921), (56.8787358, 60.7281788), (56.8781986, 60.7278767), (56.8783208, 60.7267645), (56.8783477, 60.7265105), (56.8783581, 60.7264152), (56.8784544, 60.7255328), (56.8786275, 60.7254315), (56.8793401, 60.7255188), (56.8794679, 60.7255346), (56.8722785, 60.7236075), (56.8721612, 60.7237733), (56.8719534, 60.7238709), (56.8717455, 60.723968), (56.8715749, 60.723968), (56.8714913, 60.7237942), (56.871563, 60.723706), (56.871613, 60.7236445), (56.871832, 60.723549), (56.8721416, 60.7235034), (56.8722785, 60.7236075), (56.8678869, 60.727802), (56.8678252, 60.7286015), (56.867749, 60.7285818), (56.8673751, 60.7284852), (56.8674368, 60.7276857), (56.8676379, 60.7277376), (56.8678869, 60.727802), (56.8668242, 60.725225), (56.8671535, 60.7263106), (56.8668934, 60.7266218), (56.8664021, 60.7264874), (56.8663733, 60.725558), (56.8668242, 60.725225), (56.8701525, 60.7255297), (56.8701666, 60.7260702), (56.8701391, 60.7265842), (56.8697291, 60.7266435), (56.8693876, 60.7267098), (56.8693591, 60.7266631), (56.8693384, 60.7266083), (56.8691697, 60.72601), (56.8691098, 60.7255997), (56.8690762, 60.7250722), (56.8691459, 60.7251109), (56.8691917, 60.7252045), (56.8692593, 60.7253403), (56.8701562, 60.7252344), (56.8701525, 60.7255297)]",867702.5820204874,0.7561597899361111
relation/255378,56.731434958178056,60.68026742795031,"[(56.7258849, 60.648694), (56.7225178, 60.6463444), (56.7226179, 60.6421709), (56.7218585, 60.6437158), (56.7211815, 60.6420851), (56.7213522, 60.6412053), (56.7210166, 60.6402612), (56.7208662, 60.6389958), (56.7201759, 60.6392199), (56.719845, 60.6389576), (56.7197059, 60.6390488), (56.7194142, 60.6397467), (56.7192672, 60.6401544), (56.7191377, 60.6404328), (56.7186987, 60.6415067), (56.7183704, 60.6416934), (56.717944, 60.6423095), (56.7174741, 60.6420271), (56.7175199, 60.6414083), (56.7172713, 60.6411135), (56.7168208, 60.6416567), (56.71666, 60.6424122), (56.716535, 60.6435452), (56.7161618, 60.6469398), (56.7159583, 60.6488925), (56.7157138, 60.6510388), (56.7155496, 60.6527382), (56.7152291, 60.6561222), (56.7151779, 60.6564026), (56.7149166, 60.6589423), (56.7146725, 60.6613151), (56.7139365, 60.6619803), (56.7137467, 60.6622874), (56.7135776, 60.662575), (56.713547, 60.6627363), (56.7135854, 60.6632752), (56.7137935, 60.6637115), (56.7139188, 60.6637434), (56.7139652, 60.6641408), (56.7142635, 60.664826), (56.7143072, 60.665171), (56.7145685, 60.6661458), (56.7147985, 60.6668519), (56.7149004, 60.6668125), (56.7150369, 60.6670224), (56.7150207, 60.6671611), (56.7152006, 60.6675307), (56.7154434, 60.6679058), (56.7156264, 60.6681317), (56.7160048, 60.6688802), (56.716271, 60.669342), (56.7161902, 60.6695401), (56.7161365, 60.669846), (56.7163345, 60.6701576), (56.7164774, 60.6706304), (56.7168253, 60.6714071), (56.717198, 60.6721443), (56.7175045, 60.6727844), (56.717682, 60.6731487), (56.7178127, 60.673423), (56.7180637, 60.6733648), (56.7181621, 60.6732718), (56.718336, 60.6734573), (56.7182984, 60.6735105), (56.7181902, 60.6734374), (56.7181038, 60.6734934), (56.7180369, 60.6736861), (56.7181557, 60.6739478), (56.7181646, 60.6739675), (56.7182776, 60.6744127), (56.7185195, 60.6748092), (56.7186439, 60.6748696), (56.7186682, 60.675255), (56.7186633, 60.6754256), (56.7186973, 60.6755563), (56.718752, 60.6757047), (56.7188019, 60.6756914), (56.7188675, 60.6757556), (56.7188408, 60.6758686), (56.718842, 60.6760059), (56.7188918, 60.6761189), (56.718938, 60.6760768), (56.7190681, 60.6762363), (56.7190875, 60.6764091), (56.7191993, 60.6769341), (56.7193306, 60.6772154), (56.7193683, 60.6775631), (56.7194534, 60.6777005), (56.7195142, 60.6776495), (56.719536, 60.6777891), (56.7195227, 60.677922), (56.7196503, 60.6783451), (56.7197013, 60.6788506), (56.7197706, 60.6788196), (56.7199797, 60.6790604), (56.7200952, 60.6792841), (56.7200162, 60.6793351), (56.7200211, 60.6794569), (56.7202058, 60.6797736), (56.7202642, 60.6797559), (56.7203626, 60.6796274), (56.7204735, 60.6797972), (56.7205866, 60.6799633), (56.7208139, 60.6803952), (56.7209464, 60.6804838), (56.7209681, 60.6805986), (56.7211473, 60.6812064), (56.7214867, 60.6820839), (56.7217049, 60.6825298), (56.7218965, 60.6828682), (56.72257, 60.6840716), (56.7229075, 60.6845739), (56.7229753, 60.6844933), (56.7231153, 60.6848479), (56.7234337, 60.6851165), (56.723444, 60.6852803), (56.7238441, 60.6859156), (56.7239819, 60.6860109), (56.7240468, 60.6861815), (56.724594, 60.6870225), (56.7247858, 60.6870111), (56.7248024, 60.6871668), (56.72489, 60.6871972), (56.7249879, 60.6874289), (56.7250692, 60.6871174), (56.7251651, 60.6865932), (56.725361, 60.6858905), (56.7258862, 60.6841735), (56.725957, 60.6842039), (56.725486, 60.685993), (56.7254902, 60.6861146), (56.7255694, 60.6860728), (56.7257153, 60.6855524), (56.7262153, 60.6839851), (56.7263818, 60.6834748), (56.7264982, 60.6835097), (56.7267643, 60.6837157), (56.7269485, 60.6839651), (56.727018, 60.6840083), (56.7271371, 60.6839518), (56.7270503, 60.6840634), (56.7270941, 60.6841678), (56.7271663, 60.6842405), (56.7271152, 60.6842215), (56.7269735, 60.6842139), (56.7269933, 60.6841171), (56.726936, 60.6840829), (56.7267776, 60.6847723), (56.7268088, 60.6849604), (56.7268839, 60.6849831), (56.7269318, 60.6849888), (56.7268651, 60.6851712), (56.7269297, 60.6853801), (56.7268901, 60.6855567), (56.7269016, 60.6857543), (56.7269516, 60.6857714), (56.7270214, 60.6856916), (56.7270454, 60.685867), (56.7271545, 60.6859261), (56.7273078, 60.6857695), (56.727461, 60.686062), (56.7275329, 60.6864609), (56.7274641, 60.6866755), (56.7273286, 60.6869243), (56.7273172, 60.6871104), (56.7274506, 60.6872396), (56.727437, 60.6873554), (56.7275673, 60.6873269), (56.7276058, 60.6874618), (56.7276893, 60.687476), (56.7276986, 60.687553), (56.7276412, 60.6876574), (56.7275423, 60.6876707), (56.727536, 60.6877733), (56.727635, 60.6878816), (56.7277413, 60.6880753), (56.7279372, 60.6882253), (56.7282466, 60.6884836), (56.7286499, 60.6891142), (56.7287301, 60.6892947), (56.7287999, 60.6892605), (56.7289948, 60.689025), (56.7291407, 60.6889376), (56.7291605, 60.6888635), (56.7291688, 60.688685), (56.7290646, 60.6882652), (56.7290938, 60.6879575), (56.7291271, 60.687646), (56.7293564, 60.6873763), (56.7294254, 60.6872434), (56.7293355, 60.6869243), (56.7293623, 60.6868865), (56.729473, 60.6872958), (56.7295636, 60.6874991), (56.7296272, 60.6875883), (56.7296293, 60.687727), (56.7296553, 60.687784), (56.7297408, 60.6877821), (56.7297716, 60.6880361), (56.7298865, 60.6880469), (56.7310548, 60.6869604), (56.7311199, 60.6870498), (56.7312034, 60.6868596), (56.7311913, 60.6870656), (56.7311039, 60.6871549), (56.7310602, 60.6871995), (56.7311319, 60.6874197), (56.7312094, 60.6875402), (56.7312067, 60.6877594), (56.7312053, 60.687876), (56.7311105, 60.6878968), (56.731041, 60.688004), (56.7311256, 60.6881413), (56.7313058, 60.6881851), (56.7314331, 60.6885094), (56.7315516, 60.6886285), (56.731649, 60.6887265), (56.7317302, 60.6890645), (56.7313931, 60.6895244), (56.7310884, 60.6898518), (56.7311469, 60.6904773), (56.7312942, 60.6911432), (56.7315667, 60.6923683), (56.7317192, 60.6919529), (56.7318768, 60.6914253), (56.731905, 60.6914657), (56.7315861, 60.6925342), (56.7316083, 60.6927402), (56.731798, 60.6928028), (56.7321758, 60.6911872), (56.7321943, 60.6912262), (56.7318705, 60.6927546), (56.7318905, 60.6930772), (56.7319804, 60.693353), (56.7319561, 60.6937392), (56.7320073, 60.6938736), (56.7323418, 60.6940558), (56.7329435, 60.6944335), (56.7330274, 60.6943797), (56.7332561, 60.6946262), (56.7335921, 60.6947686), (56.733673, 60.6947508), (56.7336828, 60.6949008), (56.7338055, 60.6951499), (56.7340481, 60.6951982), (56.7340745, 60.6948756), (56.7341626, 60.6949728), (56.7342936, 60.6950476), (56.7348271, 60.6956701), (56.7351215, 60.6963833), (56.7352899, 60.6966959), (56.7352406, 60.6968286), (56.7347806, 60.6963028), (56.7346919, 60.6962653), (56.7346376, 60.6965483), (56.7350618, 60.6993672), (56.7358212, 60.7013845), (56.736375, 60.7028542), (56.7364981, 60.7030962), (56.7366975, 60.7030024), (56.7370628, 60.7025499), (56.7371409, 60.7023262), (56.7373249, 60.7023059), (56.737548, 60.7020415), (56.7374894, 60.701828), (56.7376595, 60.7016958), (56.7378157, 60.7015636), (56.7384482, 60.7009417), (56.7390362, 60.7005217), (56.7393305, 60.7002411), (56.7393595, 60.6999735), (56.7391245, 60.6995154), (56.7389241, 60.6991726), (56.7387385, 60.698964), (56.7385574, 60.6987089), (56.7382207, 60.6983335), (56.7380579, 60.6982782), (56.7378349, 60.6983988), (56.7376811, 60.6981759), (56.7377506, 60.698101), (56.7379398, 60.6982287), (56.7381595, 60.698202), (56.7381134, 60.6977257), (56.7381057, 60.6976743), (56.7381348, 60.6975855), (56.7381339, 60.6974887), (56.7378561, 60.6971337), (56.7373682, 60.6965493), (56.7369878, 60.6962576), (56.7365921, 60.6960083), (56.7353155, 60.6948127), (56.7347198, 60.6942012), (56.7342942, 60.6936278), (56.7340832, 60.6930679), (56.7338722, 60.6932721), (56.7339844, 60.6928918), (56.7340874, 60.6929052), (56.7343651, 60.693529), (56.734781, 60.6941529), (56.7364551, 60.6957781), (56.7367296, 60.6959893), (56.7373439, 60.6963933), (56.7380962, 60.6971741), (56.7382041, 60.6973617), (56.7387215, 60.6977957), (56.7393342, 60.6980587), (56.7399114, 60.6981045), (56.7402875, 60.6980869), (56.7406364, 60.6971718), (56.7414066, 60.6949359), (56.7414874, 60.6945908), (56.7414815, 60.69403), (56.7415682, 60.6937388), (56.7416431, 60.6936813), (56.7418197, 60.6929669), (56.7420668, 60.692763), (56.7422257, 60.6922266), (56.7419844, 60.6918832), (56.7416392, 60.6919162), (56.741448, 60.6918946), (56.7414618, 60.6918263), (56.7416136, 60.6914201), (56.7415505, 60.6913806), (56.7414795, 60.6912152), (56.741517, 60.6910031), (56.7417161, 60.6909528), (56.7417752, 60.6908306), (56.7413115, 60.6894718), (56.7413852, 60.6887861), (56.7411835, 60.6882113), (56.7411617, 60.6876298), (56.7408501, 60.686719), (56.7410423, 60.6859394), (56.7408367, 60.6851398), (56.740252, 60.6847468), (56.7418938, 60.6849237), (56.7422123, 60.6847813), (56.7425604, 60.683723), (56.7421576, 60.6829124), (56.7418094, 60.68272), (56.7413955, 60.6822857), (56.7413596, 60.6816224), (56.7418464, 60.6816131), (56.7418353, 60.6805674), (56.7412556, 60.6801884), (56.7411385, 60.6803162), (56.7409965, 60.6803449), (56.7407824, 60.6806399), (56.7406441, 60.6806866), (56.7405061, 60.6802848), (56.7400767, 60.679946), (56.739783, 60.6798239), (56.739367, 60.6796713), (56.7383043, 60.6792974), (56.738131, 60.6790335), (56.7389868, 60.6792596), (56.7395139, 60.679494), (56.7396693, 60.6794315), (56.7397454, 60.6793045), (56.7399708, 60.6789281), (56.7402755, 60.6785579), (56.7409628, 60.6789407), (56.7414557, 60.679174), (56.7410084, 60.6796037), (56.7411496, 60.6800809), (56.7422369, 60.6802132), (56.7425788, 60.6794486), (56.7420379, 60.6783218), (56.7420419, 60.6778986), (56.7420424, 60.6778504), (56.7418003, 60.6774755), (56.7417169, 60.6773463), (56.7413057, 60.6769322), (56.7410198, 60.6771044), (56.741467, 60.678247), (56.7412114, 60.6783862), (56.741247, 60.6779608), (56.7409481, 60.6772323), (56.7407968, 60.67764), (56.7406409, 60.6774356), (56.7408373, 60.6770507), (56.7407521, 60.6764711), (56.7409641, 60.6764124), (56.7410209, 60.6767954), (56.7412993, 60.6767611), (56.7415345, 60.6769172), (56.7416885, 60.677144), (56.741773, 60.6772686), (56.7420442, 60.677668), (56.7420448, 60.6776063), (56.7420466, 60.6774233), (56.7418962, 60.6770834), (56.7416523, 60.6765321), (56.741565, 60.6749531), (56.7418688, 60.6739207), (56.7418205, 60.6714009), (56.7419099, 60.6710242), (56.7421332, 60.6706882), (56.7419648, 60.6691931), (56.7397292, 60.6689289), (56.7379173, 60.6687521), (56.7372337, 60.6685931), (56.7389872, 60.6687215), (56.7407464, 60.6688511), (56.7419455, 60.6689434), (56.7418498, 60.6677082), (56.7419769, 60.6660556), (56.7421835, 60.6652614), (56.7424137, 60.6649183), (56.7425108, 60.6652096), (56.7427406, 60.6655363), (56.7434646, 60.6673797), (56.7445232, 60.6674752), (56.7450059, 60.666737), (56.7457416, 60.6668767), (56.7461092, 60.6665763), (56.7455354, 60.6644256), (56.7443182, 60.6593447), (56.7441783, 60.6586918), (56.7441426, 60.6585287), (56.743945, 60.6581708), (56.7422178, 60.6564888), (56.7418965, 60.6561411), (56.7422283, 60.6579452), (56.7422681, 60.6591707), (56.7420749, 60.65967), (56.7403595, 60.6580672), (56.7404877, 60.6577317), (56.7400225, 60.6571647), (56.7394983, 60.6576151), (56.7392167, 60.6571212), (56.7388519, 60.6560602), (56.7386097, 60.6548218), (56.7358802, 60.6539096), (56.7359661, 60.6531262), (56.7361627, 60.6526795), (56.7362524, 60.6521308), (56.736412, 60.6518785), (56.7370518, 60.6524474), (56.7387488, 60.6531313), (56.7386886, 60.6529676), (56.7382087, 60.6525133), (56.7369848, 60.6515262), (56.7360844, 60.6508181), (56.7348074, 60.649831), (56.7333126, 60.648608), (56.7327662, 60.6482164), (56.7318707, 60.647696), (56.7310947, 60.6472829), (56.7300168, 60.6468699), (56.7280577, 60.6464461), (56.7265391, 60.6460599), (56.7264154, 60.645974), (56.7258849, 60.648694), (56.7409769, 60.6942841), (56.7407925, 60.6949601), (56.7405499, 60.694592), (56.7407576, 60.6940364), (56.7409769, 60.6942841), (56.73827, 60.6998064), (56.7383607, 60.6996698), (56.738475, 60.6997704), (56.7387353, 60.6997489), (56.7389009, 60.6999394), (56.7387786, 60.7001191), (56.7386406, 60.6999502), (56.7386544, 60.6998459), (56.7385696, 60.6998459), (56.7385519, 60.6999717), (56.73827, 60.6998064), (56.7378547, 60.7004626), (56.7379077, 60.7002033), (56.7380053, 60.700305), (56.7379467, 60.7005439), (56.7376372, 60.7010523), (56.7377515, 60.7012048), (56.7376233, 60.7015556), (56.7374894, 60.701576), (56.7374086, 60.7014692), (56.7373891, 60.7009913), (56.7376066, 60.70091), (56.737746, 60.7007422), (56.7378547, 60.7004626)]",6635404.986786747,0.757709916634044
