id,city_id,coords,area,quality,population
12535014,3,"POLYGON((30.4600956 59.6850869,30.4599488 59.6849512,30.4598736 59.6848817,30.4594052 59.685052,30.4593341 59.6849977,30.459205 59.6848988,30.4590798 59.6848036,30.4590172 59.6847538,30.4589104 59.6846706,30.458874 59.6846425,30.4587733 59.6845624,30.4587595 59.6845529,30.4587479 59.6845444,30.458719 59.6845237,30.4589621 59.6844436,30.4589838 59.6844362,30.4590098 59.6844281,30.4590183 59.6844347,30.4590598 59.6844218,30.4591019 59.6844084,30.4593484 59.684328,30.4595048 59.684277,30.4597068 59.6842122,30.4598889 59.6843511,30.4599075 59.6843653,30.4599313 59.6843834,30.4599507 59.6843982,30.4599575 59.6844034,30.460011 59.6844442,30.4600197 59.6844511,30.4603232 59.6846782,30.4603617 59.6847078,30.4605334 59.6848365,30.4605548 59.6848525,30.4605727 59.684866,30.4606946 59.6849573,30.4605614 59.6850697,30.4605034 59.6851187,30.4604729 59.6851469,30.4604355 59.68518,30.4603569 59.6852267,30.4603139 59.6852364,30.4602669 59.6852458,30.4600956 59.6850869))",5965.559900232125,,257
12535215,3,"POLYGON((30.3975179 59.7212415,30.3978745 59.72151,30.3978854 59.7215228,30.3986012 59.7212912,30.3982668 59.7210674,30.3983503 59.7210416,30.3981455 59.7208778,30.3980967 59.7208934,30.3980676 59.7208704,30.398033 59.7208432,30.397785 59.7206477,30.3987582 59.7203407,30.4002868 59.7215474,30.3981805 59.7222302,30.3976283 59.7217843,30.3972973 59.7219012,30.3968441 59.7215069,30.396522 59.7216313,30.3965952 59.7218291,30.3960567 59.7219221,30.3959741 59.7217863,30.395911 59.7216808,30.3958888 59.7216079,30.3958721 59.7214752,30.3958708 59.7214029,30.3958789 59.7213542,30.3958909 59.7213339,30.395907 59.721317,30.3959313 59.7213005,30.3970644 59.7209001,30.3970801 59.720912,30.3974782 59.7212117,30.3975179 59.7212415))",23317.03425580705,,462
12590992,3,"POLYGON((30.45949 59.6833745,30.45944 59.6833911,30.4594008 59.6834041,30.4594056 59.6834077,30.4593779 59.6834165,30.4593553 59.6834237,30.4592478 59.6834581,30.4590307 59.6835273,30.4585662 59.6832065,30.4586854 59.6830622,30.4586929 59.6830508,30.4587485 59.6829711,30.4587516 59.6829666,30.4587558 59.6829606,30.4587552 59.6829501,30.4590206 59.6825791,30.4591226 59.6824303,30.4591249 59.682427,30.4591405 59.6824287,30.4591517 59.6824026,30.4591652 59.6823795,30.4591833 59.6823481,30.4593647 59.6820924,30.4594162 59.6820871,30.4595987 59.6822621,30.4596202 59.6822897,30.4598135 59.6824703,30.4598183 59.6824749,30.4598267 59.6824827,30.4598947 59.6825453,30.4599883 59.6826317,30.4600995 59.6827349,30.460128 59.6827627,30.4602273 59.6828574,30.4602303 59.6828611,30.4602852 59.6829117,30.460329 59.682952,30.4603569 59.6829777,30.4604503 59.6830636,30.4601988 59.6831432,30.4601846 59.6831484,30.4601697 59.6831524,30.4599974 59.6832092,30.4599347 59.6832296,30.4596174 59.6833321,30.45949 59.6833745))",8430.393964268034,,341
12611551,3,"POLYGON((30.4165989 59.8273141,30.4161657 59.8277326,30.4169979 59.8279433,30.4170196 59.8279899,30.4169674 59.8280423,30.4169406 59.8280691,30.4166844 59.828326,30.413522 59.8314038,30.4063739 59.8295945,30.4097869 59.8261581,30.4106502 59.8263759,30.410359 59.8266492,30.4104711 59.8268436,30.4116509 59.8271463,30.4120701 59.826695,30.4121526 59.8267229,30.4123236 59.8265452,30.4135324 59.8267573,30.4138808 59.8268196,30.4139033 59.8268228,30.4143896 59.8269071,30.4144302 59.8269142,30.4149272 59.8270003,30.4149822 59.8270101,30.4155529 59.8271099,30.4156839 59.8271309,30.4161456 59.8272116,30.4162469 59.827229,30.4164769 59.8272659,30.4165989 59.8273141))",199767.4833410736,,3372
12616723,3,"POLYGON((30.352348 59.7244618,30.3518195 59.7241035,30.3522433 59.7239419,30.3527677 59.7243016,30.3524499 59.7244229,30.352348 59.7244618))",1480.0066908597946,,82
12616724,3,"POLYGON((30.3536314 59.7215232,30.3531095 59.7211566,30.3533766 59.7210533,30.3538084 59.720895,30.3541584 59.7207662,30.3542241 59.7212852,30.3542389 59.7212937,30.3537051 59.7214954,30.3536314 59.7215232))",2896.099702829495,,526
12616725,3,"POLYGON((30.3525317 59.7213731,30.3529555 59.7212162,30.3531095 59.7211566,30.3536314 59.7215232,30.3534386 59.7215967,30.3530695 59.7217376,30.3525317 59.7213731))",2017.8937038779256,,2
12616726,3,"POLYGON((30.3507628 59.7210228,30.3512261 59.7208977,30.3514541 59.7208362,30.3517223 59.7210215,30.3514762 59.7211143,30.3511249 59.7212467,30.3507628 59.7210228))",1233.3670973479748,,153
12616727,3,"POLYGON((30.3528468 59.7205897,30.3517223 59.7210215,30.3514541 59.7208362,30.3515624 59.7208065,30.3516496 59.7207826,30.3516675 59.7207776,30.3527188 59.720489,30.3528468 59.7205897))",1554.6116413008422,,2
12616728,3,"POLYGON((30.3511249 59.7212467,30.3506407 59.7214374,30.3502397 59.7211642,30.3506861 59.7210435,30.3507628 59.7210228,30.3511249 59.7212467))",1181.9593948423862,,2
12616729,3,"POLYGON((30.3506407 59.7214374,30.3498803 59.7217308,30.3493761 59.7214029,30.3499002 59.721258,30.3502397 59.7211642,30.3506407 59.7214374))",2284.812533736229,,300
12616730,3,"POLYGON((30.3532304 59.7205049,30.353201 59.7204732,30.3531714 59.7204413,30.354078 59.7202182,30.3541584 59.7207662,30.3538084 59.720895,30.3532304 59.7205049))",2411.450853280723,,153
12616731,3,"POLYGON((30.3538084 59.720895,30.3533766 59.7210533,30.3528059 59.7206651,30.3531322 59.720542,30.3532304 59.7205049,30.3538084 59.720895))",1617.8095546886325,,228
12616732,3,"POLYGON((30.3528059 59.7206651,30.3533766 59.7210533,30.3531095 59.7211566,30.3529555 59.7212162,30.3523895 59.7208386,30.3528059 59.7206651))",1604.3805791288614,,2
12616733,3,"POLYGON((30.3522205 59.7214881,30.3516794 59.7211091,30.3521144 59.7209434,30.3523895 59.7208386,30.3529555 59.7212162,30.3525317 59.7213731,30.3522205 59.7214881))",2654.868821591139,,2
12616735,3,"POLYGON((30.351112 59.7219169,30.3508311 59.7220256,30.3502893 59.7216571,30.3505737 59.721551,30.3510994 59.721908,30.351112 59.7219169))",1014.775758572854,,2
12616736,3,"POLYGON((30.3508244 59.7220283,30.3513522 59.7223935,30.3510551 59.7225091,30.3505227 59.7221517,30.3508244 59.7220283))",1075.1865205466747,,2
12616737,3,"POLYGON((30.3516331 59.722286,30.3515775 59.7223073,30.3513522 59.7223935,30.3508244 59.7220283,30.3508311 59.7220256,30.351112 59.7219169,30.3516331 59.722286))",1014.1430072919466,,153
12616738,3,"POLYGON((30.3519067 59.7221798,30.3513809 59.7217969,30.3516881 59.7216808,30.3522326 59.7220601,30.3519661 59.722158,30.3519067 59.7221798))",1151.7623473778367,,190
12616739,3,"POLYGON((30.3516881 59.7216808,30.3522205 59.7214881,30.3525317 59.7213731,30.3530695 59.7217376,30.3522326 59.7220601,30.3516881 59.7216808))",3023.8654652535915,,228
12616740,3,"POLYGON((30.3519067 59.7221798,30.351692 59.7222622,30.3516331 59.722286,30.351112 59.7219169,30.3510994 59.721908,30.3513716 59.7218005,30.3513809 59.7217969,30.3519067 59.7221798))",1021.949835200794,,97
12616741,3,"POLYGON((30.352559 59.7225854,30.352415 59.7226403,30.3519121 59.7222975,30.3523546 59.7221291,30.3528495 59.7224746,30.3528423 59.7224773,30.352559 59.7225854))",1468.393095352687,,190
12616742,3,"POLYGON((30.3531419 59.7223732,30.3528495 59.7224746,30.3523546 59.7221291,30.3532223 59.7218032,30.3537118 59.7221507,30.3531419 59.7223732))",2904.07316288352,,80
12616743,3,"POLYGON((30.3537118 59.7221507,30.3542912 59.7219296,30.3543475 59.7222691,30.3543777 59.722453,30.3539937 59.7225969,30.3536595 59.7227221,30.3531419 59.7223732,30.3537118 59.7221507))",3237.1078884638846,,209
12616744,3,"POLYGON((30.3514941 59.7229961,30.3520207 59.7233502,30.351605 59.7235145,30.3510705 59.7231589,30.3514326 59.7230203,30.3514941 59.7229961))",1476.6120969057083,,87
12616745,3,"POLYGON((30.3510705 59.7231589,30.351605 59.7235145,30.3515648 59.7235298,30.3512302 59.7236575,30.3511758 59.7236782,30.3506443 59.7233218,30.3510705 59.7231589))",1500.0394265763462,,153
12616746,3,"POLYGON((30.350752 59.7238323,30.3502189 59.7234843,30.3506443 59.7233218,30.3511758 59.7236782,30.350752 59.7238323))",1465.5803647339344,,2
12616747,3,"POLYGON((30.3502189 59.7234843,30.3497918 59.7236477,30.3492494 59.7232896,30.3493123 59.7232661,30.3496885 59.7231258,30.3502189 59.7234843))",1522.8536507189274,,153
12616748,3,"POLYGON((30.3496885 59.7231258,30.3505401 59.7227975,30.3510705 59.7231589,30.3506443 59.7233218,30.3502189 59.7234843,30.3496885 59.7231258))",3008.298397541046,,118
12616749,3,"POLYGON((30.3510705 59.7231589,30.3505401 59.7227975,30.3509686 59.7226325,30.3513885 59.7229118,30.3515057 59.7229915,30.3514941 59.7229961,30.3514326 59.7230203,30.3510705 59.7231589))",1534.3759567411616,,16
12616752,3,"POLYGON((30.3497918 59.7236477,30.3502189 59.7234843,30.350752 59.7238323,30.3503229 59.7239973,30.3497918 59.7236477))",1483.656804293394,,228
12616753,3,"POLYGON((30.3493747 59.7238114,30.3498951 59.7241684,30.3494351 59.7243327,30.348909 59.7239782,30.3493747 59.7238114))",1575.1009079813955,,2
12616754,3,"POLYGON((30.3492494 59.7232896,30.3497918 59.7236477,30.3493747 59.7238114,30.348909 59.7239782,30.3483367 59.7236307,30.3492307 59.7232773,30.3492494 59.7232896))",3234.561279658228,,2
12616755,3,"POLYGON((30.346714 59.7244172,30.3465981 59.7244502,30.346148 59.7240501,30.3463152 59.7240033,30.3468508 59.7238533,30.3472893 59.7242468,30.347178 59.7242806,30.346714 59.7244172))",2294.727795511484,,131
12616756,3,"POLYGON((30.3459147 59.7234449,30.3463747 59.7233262,30.3464149 59.7233617,30.3467649 59.7236734,30.3462996 59.7238012,30.3459536 59.7234858,30.3459147 59.7234449))",1325.7303975187242,,112
12616757,3,"POLYGON((30.3462298 59.7245173,30.3467689 59.7250183,30.3465711 59.7250781,30.3464412 59.7251167,30.3462915 59.7251612,30.3456062 59.7246924,30.3462298 59.7245173))",2284.203850671649,,187
12616759,3,"POLYGON((30.347705 59.7247485,30.347502 59.7248063,30.3472424 59.7248803,30.346714 59.7244172,30.347178 59.7242806,30.347705 59.7247485))",1795.665054783225,,112
12616760,3,"POLYGON((30.3476431 59.7241444,30.348165 59.7246119,30.3480424 59.7246483,30.347705 59.7247485,30.347178 59.7242806,30.3472893 59.7242468,30.3476431 59.7241444))",1806.164292395115,,112
12616761,3,"POLYGON((30.3483005 59.723954,30.3489348 59.7243929,30.348165 59.7246119,30.3476431 59.7241444,30.3483005 59.723954))",2768.917890369892,,27
12616762,3,"POLYGON((30.3472893 59.7242468,30.3468508 59.7238533,30.3469995 59.7238109,30.3477707 59.723591,30.348252 59.7239207,30.3482691 59.7239325,30.3483005 59.723954,30.3476431 59.7241444,30.3472893 59.7242468))",3131.8438727110624,,56
12616763,3,"POLYGON((30.3458583 59.7230007,30.3459569 59.7229729,30.3461118 59.7229276,30.3466308 59.7227769,30.3468642 59.7229635,30.3468789 59.7229554,30.3470774 59.7230902,30.3462446 59.7233435,30.3462166 59.7233187,30.3458583 59.7230007))",2251.2441006135195,,206
12616764,3,"POLYGON((30.3464149 59.7233617,30.3471284 59.7231582,30.3475562 59.7234476,30.3470081 59.723604,30.3469426 59.7236227,30.3467649 59.7236734,30.3464149 59.7233617))",1940.7544457390904,,56
12616765,3,"POLYGON((30.3493844 59.7220358,30.3493612 59.7220208,30.3493482 59.7220124,30.3493816 59.7220002,30.3493901 59.7220064,30.3497864 59.7218492,30.350339 59.722215,30.3499058 59.7223793,30.3493844 59.7220358))",1557.43511844147,,257
12616767,3,"POLYGON((30.350339 59.722215,30.350862 59.7225632,30.3504235 59.7227248,30.3499058 59.7223793,30.350339 59.722215))",1479.158608019352,,78
12616768,3,"POLYGON((30.3499058 59.7223793,30.3504235 59.7227248,30.3500791 59.7228555,30.3499983 59.7228877,30.349482 59.7225429,30.3499058 59.7223793))",1445.8419783562422,,2
12616769,3,"POLYGON((30.349482 59.7225429,30.3499983 59.7228877,30.3491902 59.7231888,30.349139 59.7232079,30.348625 59.7228678,30.349482 59.7225429))",2883.65278447792,,93
12616770,3,"POLYGON((30.348625 59.7228678,30.3480938 59.7225091,30.3481663 59.7224845,30.3489357 59.7221817,30.349482 59.7225429,30.348625 59.7228678))",3008.6420842781663,,154
12616771,3,"POLYGON((30.348625 59.7228678,30.3481892 59.7230321,30.3477636 59.7231861,30.3472375 59.7228443,30.3477401 59.7226534,30.3480938 59.7225091,30.348625 59.7228678))",2961.554993599653,,457
12616772,3,"POLYGON((30.34871 59.7233717,30.3482761 59.723528,30.3477636 59.7231861,30.3481892 59.7230321,30.34871 59.7233717))",1420.3880914151669,,2
12616773,3,"POLYGON((30.349139 59.7232079,30.3487924 59.7233402,30.34871 59.7233717,30.3481892 59.7230321,30.348625 59.7228678,30.349139 59.7232079))",1453.1586587280035,,172
12616774,3,"POLYGON((30.3479932 59.7224446,30.3474978 59.7221014,30.347296 59.7219675,30.3477509 59.7218489,30.3477783 59.7218419,30.3484293 59.7222882,30.3482247 59.7223707,30.3480117 59.7224566,30.3479932 59.7224446))",1941.3407818060368,,153
12616775,3,"POLYGON((30.3466223 59.7224152,30.3474087 59.7221183,30.3474978 59.7221014,30.3479932 59.7224446,30.3477546 59.7225338,30.3471281 59.7227681,30.3466268 59.7224401,30.3466223 59.7224152))",2974.415115323849,,80
12616976,3,"POLYGON((30.3501809 59.7251981,30.3502665 59.7251742,30.3506461 59.7254746,30.3505127 59.7255105,30.3498166 59.7256954,30.349486 59.7253989,30.3501809 59.7251981))",2004.5202522277832,,37
12616977,3,"POLYGON((30.3492098 59.7260838,30.3495825 59.7259736,30.3496698 59.7259479,30.3499477 59.7261953,30.349474 59.7263232,30.3492098 59.7260838))",936.4413712397218,,2
12616978,3,"POLYGON((30.3498039 59.7266125,30.349474 59.7263232,30.3499477 59.7261953,30.3502645 59.7264773,30.3501405 59.7265091,30.3498039 59.7266125))",1096.3590503931046,,75
12616979,3,"POLYGON((30.3507265 59.7263401,30.350579 59.7263813,30.3505535 59.7264016,30.3505495 59.7264273,30.3505126 59.7264374,30.3504758 59.7264476,30.350455 59.7264408,30.3504382 59.7264394,30.3504117 59.7264383,30.3503883 59.7264392,30.3502645 59.7264773,30.3499477 59.7261953,30.3496698 59.7259479,30.349836 59.7258973,30.350123 59.72581,30.3507265 59.7263401))",2058.059912944678,,120
12616980,3,"POLYGON((30.3520263 59.726072,30.3517782 59.7258562,30.3516679 59.7257755,30.3520425 59.7256828,30.3523455 59.7256131,30.3525935 59.7258269,30.3526278 59.725852,30.3526147 59.7258593,30.3520263 59.726072))",1452.6354239610955,,172
12616981,3,"POLYGON((30.3532247 59.7256121,30.3525935 59.7258269,30.3523455 59.7256131,30.3528974 59.7255124,30.3530144 59.7254925,30.3531253 59.7255238,30.3532478 59.7256021,30.3532247 59.7256121))",953.0351081658156,,153
12616982,3,"POLYGON((30.3540283 59.7239831,30.3540324 59.7239236,30.3543019 59.7238283,30.3545031 59.7243482,30.3539747 59.7246741,30.3533779 59.7242407,30.3540283 59.7239831))",3047.320302730892,,2
12616983,3,"POLYGON((30.3537118 59.7249155,30.3529434 59.7244057,30.3533779 59.7242407,30.3539747 59.7246741,30.3537118 59.7249155))",1900.1999126970768,,153
12616984,3,"POLYGON((30.3537373 59.7233746,30.3542604 59.7231778,30.3541571 59.7237715,30.3538379 59.7238925,30.3532988 59.7235362,30.3537373 59.7233746))",2228.63736858964,,78
12616985,3,"POLYGON((30.3507265 59.7263401,30.350123 59.72581,30.3504218 59.7257176,30.350748 59.7256166,30.351263 59.7260412,30.3513274 59.7261521,30.3507265 59.7263401))",2847.095069229603,,37
12616986,3,"POLYGON((30.3527717 59.7231812,30.3532156 59.7230264,30.3537373 59.7233746,30.3532988 59.7235362,30.3527717 59.7231812))",1492.4147026240826,,378
12616987,3,"POLYGON((30.3537373 59.7233746,30.3532156 59.7230264,30.3543824 59.7226065,30.3542952 59.7231657,30.3542604 59.7231778,30.3537373 59.7233746))",2879.03331733495,,2
12616988,3,"POLYGON((30.3528879 59.7236959,30.3523493 59.7233442,30.352529 59.7232691,30.3527717 59.7231812,30.3532988 59.7235362,30.3528879 59.7236959))",1469.391880825162,,78
12616989,3,"POLYGON((30.352529 59.7231623,30.35225 59.7232745,30.3517076 59.7229161,30.3522603 59.7227006,30.3525773 59.7229141,30.3522983 59.7230108,30.352529 59.7231623))",1561.9447055161,,228
12616990,3,"POLYGON((30.352415 59.7226403,30.352559 59.7225854,30.3530869 59.7229422,30.3529893 59.7229807,30.352529 59.7231623,30.3522983 59.7230108,30.3525773 59.7229141,30.3522603 59.7227006,30.352415 59.7226403))",1441.3896073400974,,78
12616991,3,"POLYGON((30.3530869 59.7229422,30.352559 59.7225854,30.3528423 59.7224773,30.3533658 59.7228411,30.3532736 59.7228745,30.3530869 59.7229422))",979.5484157651664,,97
12616992,3,"POLYGON((30.3528423 59.7224773,30.3528495 59.7224746,30.3531419 59.7223732,30.3536595 59.7227221,30.3534302 59.722815,30.3533658 59.7228411,30.3528423 59.7224773))",1026.8278191601858,,97
12616993,3,"POLYGON((30.3532988 59.7235362,30.3538379 59.7238925,30.3534061 59.7240643,30.3528683 59.7237079,30.3528879 59.7236959,30.3532988 59.7235362))",1548.388966679573,,2
12616994,3,"POLYGON((30.3513917 59.7242752,30.3516586 59.7244463,30.3519161 59.7246221,30.3515356 59.7247666,30.3514926 59.7247829,30.3509802 59.7244408,30.3513917 59.7242752))",1440.8534710407257,,78
12616995,3,"POLYGON((30.3505367 59.7245894,30.3510639 59.7249419,30.3510212 59.7249584,30.3507004 59.7250828,30.3505982 59.7251104,30.350106 59.7247445,30.3505367 59.7245894))",1539.6764723733068,,78
12616996,3,"POLYGON((30.3518195 59.7241035,30.3513917 59.7242752,30.3509802 59.7244408,30.3509669 59.7244311,30.3504369 59.7240744,30.3512925 59.7237485,30.3518195 59.7241035))",3026.536864710972,,78
12616997,3,"POLYGON((30.3504369 59.7240744,30.3509669 59.7244311,30.3505367 59.7245894,30.350106 59.7247445,30.3500732 59.724746,30.350038 59.7247363,30.3495491 59.7244167,30.3502375 59.7241513,30.3504369 59.7240744))",3053.7451560758054,,78
12616998,3,"POLYGON((30.3513917 59.7242752,30.3518195 59.7241035,30.352348 59.7244618,30.3520707 59.7245647,30.3520497 59.7245725,30.3519161 59.7246221,30.3516586 59.7244463,30.3513917 59.7242752))",1488.8181921690702,,153
12616999,3,"POLYGON((30.3509802 59.7244408,30.3514926 59.7247829,30.3512536 59.7248715,30.3510639 59.7249419,30.3505367 59.7245894,30.3509669 59.7244311,30.3509802 59.7244408))",1470.0803685504943,,228
12617000,3,"POLYGON((30.3522433 59.7239419,30.3518195 59.7241035,30.3512925 59.7237485,30.3517029 59.7235869,30.3522433 59.7239419))",1468.7606655061245,,2
12617001,3,"POLYGON((30.3522433 59.7239419,30.3517029 59.7235869,30.352128 59.7234253,30.3532358 59.7241373,30.3527677 59.7243016,30.3522433 59.7239419))",3080.744412779808,,80
12617003,3,"POLYGON((30.3520797 59.7247323,30.3526215 59.7251008,30.3528535 59.7252664,30.3523989 59.725405,30.352237 59.7252933,30.3516559 59.7248898,30.3517058 59.7248713,30.3520797 59.7247323))",2162.615336254239,,78
12617004,3,"POLYGON((30.3520797 59.7247323,30.352196 59.7246874,30.3525022 59.7245693,30.3530896 59.7249649,30.3533015 59.7251014,30.3529957 59.7252542,30.3528535 59.7252664,30.3526215 59.7251008,30.3520797 59.7247323))",2294.6960899680853,,78
12619925,3,"POLYGON((30.349486 59.7253989,30.3492942 59.7252306,30.3499648 59.7250331,30.3500541 59.7251013,30.3501809 59.7251981,30.349486 59.7253989))",967.752997674048,,153
12619926,3,"POLYGON((30.3476165 59.7249881,30.3481436 59.7254571,30.3481496 59.7254638,30.3476688 59.7256038,30.3471431 59.7251251,30.3474289 59.7250424,30.3476165 59.7249881))",1888.8689697603693,,2
12619927,3,"POLYGON((30.3471431 59.7251251,30.3476688 59.7256038,30.3471552 59.7257485,30.3465088 59.7253083,30.3468216 59.7252176,30.3471431 59.7251251))",2255.830864965916,,112
12619928,3,"POLYGON((30.3485942 59.7253293,30.3481436 59.7254571,30.3476165 59.7249881,30.347699 59.7249641,30.3478311 59.7249272,30.3479308 59.7249003,30.3479267 59.7248968,30.3480448 59.7248615,30.3480518 59.7248676,30.3480685 59.7248631,30.3485942 59.7253293))",1747.151349874213,,46
12619929,3,"POLYGON((30.348515 59.724733,30.3490555 59.7252001,30.3486346 59.725318,30.3485942 59.7253293,30.3480685 59.7248631,30.3481532 59.7248384,30.348191 59.7248274,30.348299 59.7247959,30.3483156 59.7247911,30.348515 59.724733))",1760.926327060908,,56
12619930,3,"POLYGON((30.348515 59.724733,30.3487653 59.7246676,30.3490931 59.7245727,30.3496161 59.7250392,30.3494424 59.7250943,30.3490555 59.7252001,30.348515 59.724733))",2203.13396115601,,187
12619931,3,"POLYGON((30.3484172 59.7260973,30.3479089 59.7262427,30.3472638 59.7258188,30.3478982 59.7256261,30.3484172 59.7260973))",2219.4797731637955,,2
12619932,3,"POLYGON((30.3488813 59.7259677,30.3484941 59.7260758,30.3484172 59.7260973,30.3478982 59.7256261,30.3483595 59.7254922,30.3488813 59.7259677))",1802.500578828156,,153
12619933,3,"POLYGON((30.3493452 59.725835,30.3493539 59.7258438,30.3488892 59.725975,30.3488813 59.7259677,30.3483595 59.7254922,30.3488182 59.7253631,30.3493452 59.725835))",1830.2043981747704,,37
12619934,3,"POLYGON((30.3492942 59.7252306,30.349486 59.7253989,30.3498166 59.7256954,30.349594 59.7257587,30.3493452 59.725835,30.3488182 59.7253631,30.3492942 59.7252306))",1838.0176918655636,,346
12619935,3,"POLYGON((30.3411967 59.7243259,30.3416419 59.7241988,30.342002 59.7245095,30.3415413 59.7246383,30.3411967 59.7243259))",1167.132165759802,,37
12619936,3,"POLYGON((30.3410641 59.7247764,30.3407085 59.7244632,30.3411063 59.7243513,30.3411967 59.7243259,30.3415413 59.7246383,30.3410641 59.7247764))",1248.6351760700345,,37
12619937,3,"POLYGON((30.3407085 59.7244632,30.3410641 59.7247764,30.3410344 59.724785,30.3405677 59.7249162,30.3402056 59.7246004,30.3407085 59.7244632))",1296.8689845316112,,37
12619938,3,"POLYGON((30.3405677 59.7249162,30.3410344 59.724785,30.3411564 59.7248418,30.3414984 59.7251609,30.3410035 59.7253036,30.3405677 59.7249162))",1597.4997233748436,,2
12619939,3,"POLYGON((30.3410344 59.724785,30.3410641 59.7247764,30.3415413 59.7246383,30.3419678 59.7250338,30.3414984 59.7251609,30.3411564 59.7248418,30.3410344 59.724785))",1501.0984410829842,,18
12619940,3,"POLYGON((30.3458382 59.7239324,30.3455864 59.7240045,30.3453722 59.7240659,30.3450155 59.7237512,30.3454911 59.7236193,30.3458382 59.7239324))",1219.0100911855698,,187
12619941,3,"POLYGON((30.3425575 59.7244526,30.3446352 59.7238601,30.344642 59.7238634,30.3449973 59.7241731,30.3434055 59.7246322,30.3429119 59.7247701,30.3425344 59.7244591,30.3425575 59.7244526))",5504.160406324081,,206
12619943,3,"POLYGON((30.3424332 59.724906,30.342002 59.7245095,30.342472 59.7243753,30.3425575 59.7244526,30.3425344 59.7244591,30.3429119 59.7247701,30.3429107 59.7247704,30.3429137 59.7247728,30.3428566 59.7247904,30.3427849 59.7248124,30.3427791 59.7248078,30.3424332 59.724906))",1518.0117973075248,,86
12619944,3,"POLYGON((30.3424332 59.724906,30.3421169 59.7249929,30.342124 59.7249995,30.3420558 59.7250181,30.3419949 59.7250347,30.341988 59.7250283,30.3419678 59.7250338,30.3415413 59.7246383,30.342002 59.7245095,30.3424332 59.724906))",1501.1376471770927,,21
12619945,3,"POLYGON((30.3430755 59.7238019,30.3439338 59.7235423,30.3442383 59.7238002,30.3442611 59.7237948,30.3443161 59.7238459,30.3434148 59.7241163,30.3430755 59.7238019))",2288.718695193529,,338
12619946,3,"POLYGON((30.3416419 59.7241988,30.3421234 59.7240602,30.342472 59.7243753,30.342002 59.7245095,30.3416419 59.7241988))",1236.0603621900082,,37
12619947,3,"POLYGON((30.3434148 59.7241163,30.342472 59.7243753,30.3421234 59.7240602,30.3430755 59.7238019,30.3434148 59.7241163))",2426.888098180294,,112
12619948,3,"POLYGON((30.3405341 59.7243002,30.3400567 59.7244361,30.339586 59.7240189,30.339586 59.7239899,30.3399535 59.723883,30.339995 59.7238452,30.3400326 59.7238364,30.3400527 59.7238597,30.3405341 59.7243002))",1770.0567938126624,,56
12619949,3,"POLYGON((30.3400527 59.7238597,30.340516 59.7237275,30.3405315 59.7237411,30.3410089 59.7241758,30.3405341 59.7243002,30.3400527 59.7238597))",1699.1325265169144,,75
12619950,3,"POLYGON((30.3414729 59.7240372,30.3411557 59.7241319,30.3410089 59.7241758,30.3405315 59.7237411,30.3409794 59.7236139,30.3414729 59.7240372))",1630.4224699139595,,93
12619951,3,"POLYGON((30.3414729 59.7240372,30.3409794 59.7236139,30.3414448 59.7234861,30.3419249 59.7239128,30.341617 59.7239975,30.3414729 59.7240372))",1606.7127805799246,,37
12619952,3,"POLYGON((30.3454911 59.7236193,30.3454037 59.7235404,30.3457712 59.7234402,30.3458087 59.7234719,30.3459147 59.7234449,30.3459536 59.7234858,30.3462996 59.7238012,30.3462299 59.723821,30.3458382 59.7239324,30.3454911 59.7236193))",1462.2894316017628,,86
12619953,3,"POLYGON((30.3439338 59.7235423,30.3440867 59.7234997,30.3442235 59.7234682,30.3442778 59.7234544,30.3442933 59.723427,30.3444086 59.7233939,30.3444589 59.7234016,30.3449383 59.7232617,30.3452803 59.723574,30.3443161 59.7238459,30.3442611 59.7237948,30.3442383 59.7238002,30.3439338 59.7235423))",2540.2938152700663,,116
12619954,3,"POLYGON((30.3449383 59.7232617,30.3450671 59.7232245,30.3450738 59.7232022,30.3454399 59.723096,30.3454895 59.7231048,30.3458583 59.7230007,30.3462166 59.7233187,30.3457712 59.7234402,30.3454037 59.7235404,30.3452803 59.723574,30.3449383 59.7232617))",2456.4208184732124,,37
12619955,3,"POLYGON((30.3419249 59.7239128,30.3414448 59.7234861,30.3419256 59.7233638,30.3424017 59.7237735,30.3419249 59.7239128))",1647.1240322589874,,37
12619956,3,"POLYGON((30.3424017 59.7237735,30.3419256 59.7233638,30.3424104 59.7232404,30.342869 59.7236369,30.3425625 59.7237265,30.3424017 59.7237735))",1583.711328074336,,37
12619957,3,"POLYGON((30.3424104 59.7232404,30.3430521 59.723074,30.3434901 59.7234601,30.342869 59.7236369,30.3424104 59.7232404))",2030.921651005745,,187
12619958,3,"POLYGON((30.3437716 59.7228884,30.3442584 59.7227606,30.344658 59.7231264,30.3443539 59.7232129,30.3441873 59.7232603,30.3437716 59.7228884))",1441.2772175520658,,2
12619959,3,"POLYGON((30.344658 59.7231264,30.3442584 59.7227606,30.3447211 59.7226355,30.3447559 59.7226673,30.34511 59.722998,30.3450328 59.7230199,30.344658 59.7231264))",1357.9511808417735,,37
12619960,3,"POLYGON((30.3447559 59.7226673,30.345228 59.7225382,30.3455847 59.7228641,30.34511 59.722998,30.3447559 59.7226673))",1267.1877852082253,,41
12619961,3,"POLYGON((30.3455847 59.7228641,30.345228 59.7225382,30.3458892 59.7223448,30.3462996 59.7226599,30.3459098 59.7227712,30.3455847 59.7228641))",1860.212607502937,,37
